URL,IMDB_ID,BETASERIES_ID,THEMOVIEDB_ID,IS_ACTIVE
/series/ficheserie_gen_cserie=4825.html,tt0791205,ergoproxy,1097,FALSE
/series/ficheserie_gen_cserie=4827.html,tt0320808,the-adventures-of-jimmy-neutron-boy-genius,2129,FALSE
/series/ficheserie_gen_cserie=4857.html,tt0106017,grace-under-fire,3394,FALSE
/series/ficheserie_gen_cserie=4860.html,tt1349938,beinghuman,7087,FALSE
/series/ficheserie_gen_cserie=4864.html,tt0167743,la-famille-delajungle,2408,FALSE
/series/ficheserie_gen_cserie=4876.html,tt1379722,happytown,18683,FALSE
/series/ficheserie_gen_cserie=4888.html,tt1085251,the-guard,15579,FALSE
/series/ficheserie_gen_cserie=4909.html,tt0156200,babar,1232,FALSE
/series/ficheserie_gen_cserie=4910.html,tt0260662,thezetaproject,4508,FALSE
/series/ficheserie_gen_cserie=4917.html,tt0429305,american-dragon-jake-long,346,FALSE
/series/ficheserie_gen_cserie=4918.html,tt0962826,blacklagoon,12598,FALSE
/series/ficheserie_gen_cserie=4936.html,tt1307824,v2009,21494,FALSE
/series/ficheserie_gen_cserie=4944.html,tt1186356,whitechapel,17450,FALSE
/series/ficheserie_gen_cserie=4956.html,tt0373732,theboondocks,2604,FALSE
/series/ficheserie_gen_cserie=4960.html,tt0111958,fatherted,1813,FALSE
/series/ficheserie_gen_cserie=4963.html,tt1441135,flashforward2009,19092,TRUE
/series/ficheserie_gen_cserie=4966.html,tt1416765,parenthood2010,21762,FALSE
/series/ficheserie_gen_cserie=4969.html,tt0426719,hunterxhunter,45952,FALSE
/series/ficheserie_gen_cserie=4990.html,tt0118289,cow-and-chicken,3611,FALSE
/series/ficheserie_gen_cserie=5000.html,tt1332030,makeitorbreakit,17518,FALSE
/series/ficheserie_gen_cserie=5004.html,tt0203254,franklin,1458,FALSE
/series/ficheserie_gen_cserie=5008.html,tt0154061,catdog,1567,FALSE
/series/ficheserie_gen_cserie=5012.html,tt0235918,the-fairly-oddparents,4630,FALSE
/series/ficheserie_gen_cserie=5019.html,tt4277922,dix-pour-cent,64165,TRUE
/series/ficheserie_gen_cserie=5020.html,tt0081860,un-cas-pour-deux,12433,FALSE
/series/ficheserie_gen_cserie=5027.html,tt0055683,jetsons,2362,FALSE
/series/ficheserie_gen_cserie=5032.html,tt0826760,forbrydelsen,32368,FALSE
/series/ficheserie_gen_cserie=5036.html,tt1441109,cougartown,18202,FALSE
/series/ficheserie_gen_cserie=5052.html,tt0103428,la-bande-a-dingo,2235,FALSE
/series/ficheserie_gen_cserie=5103.html,tt0465327,the-emperors-new-school,4623,TRUE
/series/ficheserie_gen_cserie=5118.html,tt0101084,doug,384,FALSE
/series/ficheserie_gen_cserie=5122.html,tt1321805,10thingsihateaboutyou,17507,FALSE
/series/ficheserie_gen_cserie=5126.html,tt1378167,ncislosangeles,17610,FALSE
/series/ficheserie_gen_cserie=5144.html,tt1149608,beingerica,8459,FALSE
/series/ficheserie_gen_cserie=5154.html,tt1405406,vampirediaries,18165,TRUE
/series/ficheserie_gen_cserie=5162.html,tt1402376,eastwick,18186,FALSE
/series/ficheserie_gen_cserie=5163.html,tt0088513,the-equalizer,4297,TRUE
/series/ficheserie_gen_cserie=5164.html,tt0165052,winnie-lourson,2005,FALSE
/series/ficheserie_gen_cserie=5172.html,tt0088510,droids,25,FALSE
/series/ficheserie_gen_cserie=5175.html,tt0856140,lecole-des-champions,51557,FALSE
/series/ficheserie_gen_cserie=5201.html,tt0069365,les-galapiats,75564,FALSE
/series/ficheserie_gen_cserie=5204.html,tt1406662,miamimedical,18660,FALSE
/series/ficheserie_gen_cserie=5205.html,tt1442462,thegoodwife,1435,FALSE
/series/ficheserie_gen_cserie=5208.html,tt0932807,berlin-brigade-criminelle,37325,FALSE
/series/ficheserie_gen_cserie=5219.html,tt0459159,thethickofit,4507,FALSE
/series/ficheserie_gen_cserie=5222.html,tt0051267,the-donna-reed-show,10649,FALSE
/series/ficheserie_gen_cserie=5235.html,tt0972534,icarly,5371,FALSE
/series/ficheserie_gen_cserie=5237.html,tt0926732,the-bill-engvall-show,2647,FALSE
/series/ficheserie_gen_cserie=5246.html,tt0262151,bob-the-builder,10938,FALSE
/series/ficheserie_gen_cserie=5255.html,tt0366005,danny-phantom,2309,FALSE
/series/ficheserie_gen_cserie=5263.html,tt1930123,web-therapy-2011,61541,TRUE
/series/ficheserie_gen_cserie=5275.html,tt1439741,humantarget2010,18653,FALSE
/series/ficheserie_gen_cserie=5278.html,tt2306157,la-chouette,103933,FALSE
/series/ficheserie_gen_cserie=5321.html,tt0374419,martin-mystery,140,FALSE
/series/ficheserie_gen_cserie=5343.html,tt0133295,maya-labeille,10620,TRUE
/series/ficheserie_gen_cserie=5350.html,tt0251439,trigun,26453,FALSE
/series/ficheserie_gen_cserie=5356.html,tt0978076,liargame,13967,FALSE
/series/ficheserie_gen_cserie=5370.html,tt1442435,mercy,18395,FALSE
/series/ficheserie_gen_cserie=5373.html,tt0086764,muppet-babies,565,TRUE
/series/ficheserie_gen_cserie=5394.html,tt1441096,accidentallyonpurpose,18637,FALSE
/series/ficheserie_gen_cserie=5404.html,tt0103477,la-petite-sirene,2675,FALSE
/series/ficheserie_gen_cserie=5462.html,tt0401934,foreign-exchange,14692,FALSE
/series/ficheserie_gen_cserie=5496.html,tt1439629,community,18347,FALSE
/series/ficheserie_gen_cserie=5500.html,tt0381733,aqui-no-hay-quien-viva,2282,FALSE
/series/ficheserie_gen_cserie=5502.html,tt0922037,la-que-se-avecina,35338,FALSE
/series/ficheserie_gen_cserie=5508.html,tt0305472,that-80s-show,2689,FALSE
/series/ficheserie_gen_cserie=5521.html,tt1736341,borgia,34388,FALSE
/series/ficheserie_gen_cserie=5550.html,tt0066669,here-come-the-double-deckers,5346,FALSE
/series/ficheserie_gen_cserie=5554.html,tt1409055,dragonballkai,61709,FALSE
/series/ficheserie_gen_cserie=5598.html,tt0173664,bear-in-the-big-blue-house,207,FALSE
/series/ficheserie_gen_cserie=5606.html,tt0156442,da-vincis-inquest,3810,FALSE
/series/ficheserie_gen_cserie=5641.html,tt0052504,rawhide,10952,FALSE
/series/ficheserie_gen_cserie=5650.html,tt0098825,house-of-cards,21720,FALSE
/series/ficheserie_gen_cserie=5654.html,tt0421482,winx-club,1848,FALSE
/series/ficheserie_gen_cserie=5670.html,tt1361839,sonsoftucson,21763,FALSE
/series/ficheserie_gen_cserie=5694.html,tt0105958,boy-meets-world,1777,FALSE
/series/ficheserie_gen_cserie=5702.html,tt1322116,mes-amis-mes-amours-mes-emmerdes,61900,FALSE
/series/ficheserie_gen_cserie=5709.html,tt1169180,incredible-zorori,45535,FALSE
/series/ficheserie_gen_cserie=5752.html,tt0096689,le-retour-darsene-lupin,92665,FALSE
/series/ficheserie_gen_cserie=5757.html,tt0074048,rich-man-poor-man,14733,FALSE
/series/ficheserie_gen_cserie=5761.html,tt0167624,le-jeune-fabre,70473,FALSE
/series/ficheserie_gen_cserie=5803.html,tt0167609,lhomme-du-picardie,69531,TRUE
/series/ficheserie_gen_cserie=5810.html,tt0988818,gintama,57041,FALSE
/series/ficheserie_gen_cserie=5822.html,tt1358522,whitecollar,21510,FALSE
/series/ficheserie_gen_cserie=5867.html,tt0055710,the-virginian,10180,FALSE
/series/ficheserie_gen_cserie=5871.html,tt0253839,napoleon,2701,FALSE
/series/ficheserie_gen_cserie=5879.html,tt0297580,georgie,36664,FALSE
/series/ficheserie_gen_cserie=5880.html,tt0044265,guiding-light,875,FALSE
/series/ficheserie_gen_cserie=5886.html,tt0112041,streets-of-laredo,45270,FALSE
/series/ficheserie_gen_cserie=5889.html,tt0118466,smart-guy,2291,FALSE
/series/ficheserie_gen_cserie=5890.html,tt0096557,tic-et-tac-les-rangers-du-risque,1615,FALSE
/series/ficheserie_gen_cserie=5919.html,tt0111889,balko,20342,FALSE
/series/ficheserie_gen_cserie=5932.html,tt0784896,la-maison-de-mickey,3934,FALSE
/series/ficheserie_gen_cserie=5945.html,tt0081956,the-white-stone,70575,FALSE
/series/ficheserie_gen_cserie=5953.html,tt0078635,kate-loves-a-mystery,1007,TRUE
/series/ficheserie_gen_cserie=5978.html,tt1442065,rookieblue,31585,FALSE
/series/ficheserie_gen_cserie=5997.html,tt1355642,fullmetalalchemistbrotherhood,31911,FALSE
/series/ficheserie_gen_cserie=5998.html,tt0088526,goldengirls,1678,FALSE
/series/ficheserie_gen_cserie=6006.html,tt0092339,a-different-world,115,FALSE
/series/ficheserie_gen_cserie=6023.html,tt0166908,cheri-bibi,101017,TRUE
/series/ficheserie_gen_cserie=6033.html,tt0280282,the-nightmare-room,10861,TRUE
/series/ficheserie_gen_cserie=6058.html,tt1622696,ben-10-ultimate-alien,31109,TRUE
/series/ficheserie_gen_cserie=6059.html,tt0108755,duckman,1260,FALSE
/series/ficheserie_gen_cserie=6083.html,tt0476042,gunslinger-girl,31731,TRUE
/series/ficheserie_gen_cserie=6085.html,tt1442437,modernfamily,1421,FALSE
/series/ficheserie_gen_cserie=6091.html,tt0220239,jamais-deux-sans-toit,99100,FALSE
/series/ficheserie_gen_cserie=6113.html,tt1430509,george-gently,13266,TRUE
/series/ficheserie_gen_cserie=6131.html,tt0128890,pepper-ann,4568,FALSE
/series/ficheserie_gen_cserie=6149.html,tt0094514,murphy-brown,3219,FALSE
/series/ficheserie_gen_cserie=6152.html,tt0190210,wild-west-cow-boys-of-moo-mesa,9876,FALSE
/series/ficheserie_gen_cserie=6173.html,tt1420425,theforgotten2009,30704,TRUE
/series/ficheserie_gen_cserie=6175.html,tt1442464,themiddle,1422,FALSE
/series/ficheserie_gen_cserie=6198.html,tt1442109,lifeunexpected,20021,FALSE
/series/ficheserie_gen_cserie=6200.html,tt1462059,falling-skies,34967,FALSE
/series/ficheserie_gen_cserie=6298.html,tt0174386,les-dossiers-secrets-de-linspecteur-lavardin,104916,FALSE
/series/ficheserie_gen_cserie=6335.html,tt0075513,hardyboysnancydrew,2928,FALSE
/series/ficheserie_gen_cserie=6345.html,tt0185793,bucky-ohare-and-the-toad-wars,27453,FALSE
/series/ficheserie_gen_cserie=6361.html,tt0877105,galacticfootball,20993,FALSE
/series/ficheserie_gen_cserie=6387.html,tt0103460,kung-fu-the-legend-continues,636,FALSE
/series/ficheserie_gen_cserie=6392.html,tt0105950,beavis-and-butt-head,13943,FALSE
/series/ficheserie_gen_cserie=6434.html,tt1329988,x-femmes,44793,FALSE
/series/ficheserie_gen_cserie=6439.html,tt1493239,terriers,33400,FALSE
/series/ficheserie_gen_cserie=6440.html,tt1280822,dropdeaddiva,18520,FALSE
/series/ficheserie_gen_cserie=6452.html,tt0229898,fortier,15508,TRUE
/series/ficheserie_gen_cserie=6454.html,tt0094578,war-of-the-worlds,2255,FALSE
/series/ficheserie_gen_cserie=6457.html,tt0094519,the-new-statesman,6056,FALSE
/series/ficheserie_gen_cserie=6464.html,tt1366321,thetake,17627,FALSE
/series/ficheserie_gen_cserie=6471.html,tt1465049,linternat,102370,FALSE
/series/ficheserie_gen_cserie=6488.html,tt0066636,cannon,4529,FALSE
/series/ficheserie_gen_cserie=6509.html,tt1389371,rubicon,30892,FALSE
/series/ficheserie_gen_cserie=6514.html,tt0166925,les-nouvelles-aventures-de-vidocq,86246,FALSE
/series/ficheserie_gen_cserie=6523.html,tt0061263,the-high-chaparral,11096,TRUE
/series/ficheserie_gen_cserie=6532.html,tt1548331,commissaire-magellan,64813,FALSE
/series/ficheserie_gen_cserie=6541.html,tt1495708,covertaffairs,31631,FALSE
/series/ficheserie_gen_cserie=7061.html,tt0085079,la-vengeance-aux-deux-visages,727,FALSE
/series/ficheserie_gen_cserie=7119.html,tt0075592,tales-of-the-unexpected,2199,FALSE
/series/ficheserie_gen_cserie=7120.html,tt1490066,aoi-hana,34838,FALSE
/series/ficheserie_gen_cserie=7125.html,tt0057798,voyage-to-the-bottom-of-the-sea,321,FALSE
/series/ficheserie_gen_cserie=7126.html,tt0955211,vermist,35576,FALSE
/series/ficheserie_gen_cserie=7131.html,tt0080202,bosom-buddies,2574,FALSE
/series/ficheserie_gen_cserie=7132.html,tt0059988,the-girl-from-uncle,1099,FALSE
/series/ficheserie_gen_cserie=7137.html,tt0083391,bring-em-back-alive,12223,FALSE
/series/ficheserie_gen_cserie=7147.html,tt0167600,les-globe-trotters,45187,FALSE
/series/ficheserie_gen_cserie=7149.html,tt0292414,mcleods-daughters,2041,FALSE
/series/ficheserie_gen_cserie=7155.html,tt1442434,los-misterios-de-laura,62984,FALSE
/series/ficheserie_gen_cserie=7157.html,tt0944947,gameofthrones,1399,TRUE
/series/ficheserie_gen_cserie=7184.html,tt0806910,tatort,3034,FALSE
/series/ficheserie_gen_cserie=7194.html,tt1305562,psychoville,17420,FALSE
/series/ficheserie_gen_cserie=7227.html,tt1508238,apocalypse-la-2e-guerre-mondiale,33189,FALSE
/series/ficheserie_gen_cserie=7229.html,tt1489428,justified,1436,FALSE
/series/ficheserie_gen_cserie=7232.html,tt0063893,department-s,983,FALSE
/series/ficheserie_gen_cserie=7249.html,tt0071033,planet-of-the-apes,19,FALSE
/series/ficheserie_gen_cserie=7258.html,tt1252625,the-strip-2008,7299,TRUE
/series/ficheserie_gen_cserie=7265.html,tt1392247,romanticallychallenged,31777,FALSE
/series/ficheserie_gen_cserie=7268.html,tt1183865,alphas,39362,FALSE
/series/ficheserie_gen_cserie=7276.html,tt0218744,100deedsforeddiemcdowd,6518,FALSE
/series/ficheserie_gen_cserie=7281.html,tt0112095,newsradio,3968,FALSE
/series/ficheserie_gen_cserie=7289.html,tt0072519,the-jeffersons,1964,FALSE
/series/ficheserie_gen_cserie=7304.html,tt0054545,hazel,10492,FALSE
/series/ficheserie_gen_cserie=7306.html,tt1620950,the-chicago-code,32755,FALSE
/series/ficheserie_gen_cserie=7320.html,tt0041038,the-lone-ranger,31179,FALSE
/series/ficheserie_gen_cserie=7321.html,tt1521186,maison-close,38486,FALSE
/series/ficheserie_gen_cserie=7322.html,tt2040020,platane,61375,FALSE
/series/ficheserie_gen_cserie=7327.html,tt0169247,so-weird,1954,FALSE
/series/ficheserie_gen_cserie=7330.html,tt1520211,thewalkingdead,1402,TRUE
/series/ficheserie_gen_cserie=7344.html,tt1492030,mildred-pierce,39468,FALSE
/series/ficheserie_gen_cserie=7353.html,tt0096732,the-young-riders,1676,TRUE
/series/ficheserie_gen_cserie=7386.html,tt1364465,the-elephant-princess,8203,FALSE
/series/ficheserie_gen_cserie=7389.html,tt1492966,louie2010,32962,FALSE
/series/ficheserie_gen_cserie=7394.html,tt1590961,breakout-kings,32861,FALSE
/series/ficheserie_gen_cserie=7399.html,tt0159172,mobilesuitgundam,21731,FALSE
/series/ficheserie_gen_cserie=7401.html,tt0081831,bergerac,1596,FALSE
/series/ficheserie_gen_cserie=7412.html,tt1755893,skins-us,34390,FALSE
/series/ficheserie_gen_cserie=7432.html,tt1515193,thebigc,32406,FALSE
/series/ficheserie_gen_cserie=7451.html,tt0057779,peyton-place,10687,FALSE
/series/ficheserie_gen_cserie=7487.html,tt0142036,die-sklavin-isaura,5618,FALSE
/series/ficheserie_gen_cserie=7502.html,tt0101178,the-ren-and-stimpy-show,504,FALSE
/series/ficheserie_gen_cserie=7508.html,tt1449940,land-girls,30956,FALSE
/series/ficheserie_gen_cserie=7527.html,tt1486217,archer2009,10283,FALSE
/series/ficheserie_gen_cserie=7550.html,tt1533783,scenes-de-menages,55216,FALSE
/series/ficheserie_gen_cserie=7556.html,tt1582350,episodes-2011,31841,FALSE
/series/ficheserie_gen_cserie=7571.html,tt0090418,designing-women,712,FALSE
/series/ficheserie_gen_cserie=7574.html,tt0062591,the-name-of-the-game,11978,FALSE
/series/ficheserie_gen_cserie=7577.html,tt1512277,a-tort-ou-a-raison,72358,FALSE
/series/ficheserie_gen_cserie=7601.html,tt1519931,haven,33001,FALSE
/series/ficheserie_gen_cserie=7634.html,tt1586680,shamelessus,34307,TRUE
/series/ficheserie_gen_cserie=7635.html,tt1370334,boys-before-flowers,16420,FALSE
/series/ficheserie_gen_cserie=7638.html,tt1599357,thegates,32552,FALSE
/series/ficheserie_gen_cserie=7648.html,tt1434482,code-37,36960,FALSE
/series/ficheserie_gen_cserie=7658.html,tt0466345,betipul,3774,TRUE
/series/ficheserie_gen_cserie=7663.html,tt1856010,house-of-cards-2012,1425,TRUE
/series/ficheserie_gen_cserie=7677.html,tt0167651,marie-pervenche,80580,FALSE
/series/ficheserie_gen_cserie=7679.html,tt1533010,lip-service,31420,FALSE
/series/ficheserie_gen_cserie=7681.html,tt0885981,meteor-garden,8082,FALSE
/series/ficheserie_gen_cserie=7684.html,tt1548850,misfits,31295,FALSE
/series/ficheserie_gen_cserie=7693.html,tt1595680,being-human-us,32022,TRUE
/series/ficheserie_gen_cserie=7714.html,tt1567254,thegoodguys2010,32085,FALSE
/series/ficheserie_gen_cserie=7765.html,tt0388954,france-five,38185,FALSE
/series/ficheserie_gen_cserie=7775.html,tt1533435,miranda,31500,FALSE
/series/ficheserie_gen_cserie=7776.html,tt0169415,au-plaisir-de-dieu,91432,FALSE
/series/ficheserie_gen_cserie=7809.html,tt1661316,la-nouvelle-maud,89115,FALSE
/series/ficheserie_gen_cserie=7834.html,tt1553656,under-the-dome,46331,FALSE
/series/ficheserie_gen_cserie=7862.html,tt0073994,gemini-man,13831,FALSE
/series/ficheserie_gen_cserie=7888.html,tt0318171,watatatow,10930,FALSE
/series/ficheserie_gen_cserie=7902.html,tt1440068,tokyomagnitude80,37866,FALSE
/series/ficheserie_gen_cserie=7910.html,tt0480499,team-galaxy,3661,FALSE
/series/ficheserie_gen_cserie=7929.html,tt0115094,les-alsaciens-ou-les-deux-mathilde,77380,TRUE
/series/ficheserie_gen_cserie=7933.html,tt1528406,fairytail,46261,TRUE
/series/ficheserie_gen_cserie=7934.html,tt1578873,prettylittleliars,31917,FALSE
/series/ficheserie_gen_cserie=7938.html,tt1333192,murder-rooms,9676,FALSE
/series/ficheserie_gen_cserie=7950.html,tt1567215,the-kennedys,34531,FALSE
/series/ficheserie_gen_cserie=7951.html,tt1297754,republicofdoyle,31389,FALSE
/series/ficheserie_gen_cserie=7964.html,tt0289800,el-clone,14853,FALSE
/series/ficheserie_gen_cserie=7987.html,tt0085110,les-petits-genies,11211,FALSE
/series/ficheserie_gen_cserie=7993.html,tt1728967,angel-o-demonio,62501,TRUE
/series/ficheserie_gen_cserie=7998.html,tt0920489,commissaire-montalbano,37290,FALSE
/series/ficheserie_gen_cserie=8014.html,tt1726409,la-maison-des-rocheville,100071,FALSE
/series/ficheserie_gen_cserie=8015.html,tt1692202,the-promise,37621,FALSE
/series/ficheserie_gen_cserie=8023.html,tt1578258,detroit187,32776,TRUE
/series/ficheserie_gen_cserie=8029.html,tt1578887,luck,32727,FALSE
/series/ficheserie_gen_cserie=8030.html,tt1509004,enlightened,34594,FALSE
/series/ficheserie_gen_cserie=8046.html,tt1582457,the-borgias,33025,FALSE
/series/ficheserie_gen_cserie=8047.html,tt1582453,harrys-law,32697,FALSE
/series/ficheserie_gen_cserie=8049.html,tt1582459,theevent,32730,FALSE
/series/ficheserie_gen_cserie=8051.html,tt1657081,law-order-los-angeles,32632,FALSE
/series/ficheserie_gen_cserie=8077.html,tt1583607,hotincleveland,32294,FALSE
/series/ficheserie_gen_cserie=8082.html,tt1600194,hawaiifiveo2010,32798,FALSE
/series/ficheserie_gen_cserie=8087.html,tt1587669,bodyofproof,32708,FALSE
/series/ficheserie_gen_cserie=8090.html,tt1587678,happyendings,32829,FALSE
/series/ficheserie_gen_cserie=8092.html,tt1703874,criminalmindssuspectbehavior,32200,FALSE
/series/ficheserie_gen_cserie=8093.html,tt1551632,rizzoliisles,32895,TRUE
/series/ficheserie_gen_cserie=8095.html,tt1723760,dallas-2011,37759,FALSE
/series/ficheserie_gen_cserie=8101.html,tt1637727,the-killing-2011,34415,FALSE
/series/ficheserie_gen_cserie=8105.html,tt1615919,raisinghope,32815,FALSE
/series/ficheserie_gen_cserie=8147.html,tt1851040,powers-2014,42531,FALSE
/series/ficheserie_gen_cserie=8171.html,tt1591493,noordinaryfamily,32729,FALSE
/series/ficheserie_gen_cserie=8183.html,tt1592154,nikita,32868,TRUE
/series/ficheserie_gen_cserie=8192.html,tt1593823,thecape2010,32715,FALSE
/series/ficheserie_gen_cserie=8197.html,tt1597420,melissa-joey,31936,FALSE
/series/ficheserie_gen_cserie=8209.html,tt1595859,bluebloods,32692,FALSE
/series/ficheserie_gen_cserie=8210.html,tt1567432,teen-wolf-2011,34524,FALSE
/series/ficheserie_gen_cserie=8226.html,tt1596356,hellcats,32504,FALSE
/series/ficheserie_gen_cserie=8232.html,tt1420410,spiez-nouvelle-generation,18067,FALSE
/series/ficheserie_gen_cserie=8241.html,tt1757202,iris,31505,FALSE
/series/ficheserie_gen_cserie=8251.html,tt1591468,chaos-2011,34893,FALSE
/series/ficheserie_gen_cserie=8259.html,tt0218769,i-am-weasel,177,FALSE
/series/ficheserie_gen_cserie=8270.html,tt1641349,terra-nova,32754,FALSE
/series/ficheserie_gen_cserie=8300.html,tt1173427,total-drama-island,6618,FALSE
/series/ficheserie_gen_cserie=8307.html,tt0260653,sheep-in-the-big-city,1477,FALSE
/series/ficheserie_gen_cserie=8319.html,tt1612578,shit-my-dad-says,32843,FALSE
/series/ficheserie_gen_cserie=8332.html,tt1552112,theglades,33091,FALSE
/series/ficheserie_gen_cserie=8333.html,tt0795176,planet-earth,1044,TRUE
/series/ficheserie_gen_cserie=8340.html,tt1610527,workaholics,36994,FALSE
/series/ficheserie_gen_cserie=8354.html,tt0069641,super-friends,936,FALSE
/series/ficheserie_gen_cserie=8363.html,tt1586676,fairly-legal,32549,TRUE
/series/ficheserie_gen_cserie=8372.html,tt1704292,battlestar-galactica-blood-chrome,33240,FALSE
/series/ficheserie_gen_cserie=8409.html,tt1672189,camelot,33958,FALSE
/series/ficheserie_gen_cserie=8433.html,tt0103434,gute-zeiten-schlechte-zeiten,13945,TRUE
/series/ficheserie_gen_cserie=8450.html,tt1629348,metal-hurlant-chronicles,45658,FALSE
/series/ficheserie_gen_cserie=8465.html,tt1540108,der-letzte-bulle,41064,FALSE
/series/ficheserie_gen_cserie=8474.html,tt1415889,good-luck-charlie,21641,FALSE
/series/ficheserie_gen_cserie=8486.html,tt1745066,doc-martin-2011,97939,FALSE
/series/ficheserie_gen_cserie=8506.html,tt1453159,thepillarsoftheearth,33234,FALSE
/series/ficheserie_gen_cserie=8508.html,tt1878805,world-without-end,40204,FALSE
/series/ficheserie_gen_cserie=8550.html,tt1641247,lifes-too-short,38294,FALSE
/series/ficheserie_gen_cserie=8551.html,tt1474684,luther,1426,FALSE
/series/ficheserie_gen_cserie=8561.html,tt1570987,retired-at-35,33204,FALSE
/series/ficheserie_gen_cserie=8562.html,tt1885102,transporter,39497,FALSE
/series/ficheserie_gen_cserie=8599.html,tt1492179,strikeback,32573,FALSE
/series/ficheserie_gen_cserie=8618.html,tt1703925,wilfred-us,39525,FALSE
/series/ficheserie_gen_cserie=8623.html,tt0066625,alias-smith-and-jones,3275,TRUE
/series/ficheserie_gen_cserie=8636.html,tt1561755,bobs-burgers,32726,FALSE
/series/ficheserie_gen_cserie=8644.html,tt1632701,suits,37680,TRUE
/series/ficheserie_gen_cserie=8647.html,tt1699748,hell-on-wheels,1401,FALSE
/series/ficheserie_gen_cserie=8657.html,tt0086798,shaka-zulu,8068,FALSE
/series/ficheserie_gen_cserie=8698.html,tt1316554,kuroshitsuji,50712,FALSE
/series/ficheserie_gen_cserie=8715.html,tt1451387,thehardtimesofrjberger,32942,FALSE
/series/ficheserie_gen_cserie=8716.html,tt1325113,childrenshospital,33056,FALSE
/series/ficheserie_gen_cserie=8719.html,tt1798695,the-inbetweeners-us,38952,FALSE
/series/ficheserie_gen_cserie=8721.html,tt1558182,call-me-fitz,33059,FALSE
/series/ficheserie_gen_cserie=8724.html,tt1600746,clem,62824,FALSE
/series/ficheserie_gen_cserie=8727.html,tt1558128,todd-the-book-of-pure-evil,32625,FALSE
/series/ficheserie_gen_cserie=8736.html,tt1771072,common-law-2012,37702,FALSE
/series/ficheserie_gen_cserie=8924.html,tt1621748,uglyamericans,32351,FALSE
/series/ficheserie_gen_cserie=8940.html,tt0255738,the-kwicky-koala-show,10333,FALSE
/series/ficheserie_gen_cserie=8948.html,tt0417373,theventurebros,2418,FALSE
/series/ficheserie_gen_cserie=8963.html,tt1429449,lost-girl,33852,TRUE
/series/ficheserie_gen_cserie=8973.html,tt0429462,valerian-et-laureline,14389,TRUE
/series/ficheserie_gen_cserie=8982.html,tt1295036,seth-macfarlanes-cavalcade-of-cartoon-comedy,7985,FALSE
/series/ficheserie_gen_cserie=8985.html,tt1047931,corleone-2007,7924,FALSE
/series/ficheserie_gen_cserie=9079.html,tt1769411,accused,32940,FALSE
/series/ficheserie_gen_cserie=9091.html,tt1571313,pair-of-kings,31628,FALSE
/series/ficheserie_gen_cserie=9102.html,tt1305627,lasko-le-protecteur,40651,FALSE
/series/ficheserie_gen_cserie=9109.html,tt0896680,unter-verdacht,41214,FALSE
/series/ficheserie_gen_cserie=9118.html,tt1379412,how-to-be-indie,31275,FALSE
/series/ficheserie_gen_cserie=9122.html,tt3186130,vinyl,63535,FALSE
/series/ficheserie_gen_cserie=9124.html,tt1723666,dragons-et-princesses,34349,FALSE
/series/ficheserie_gen_cserie=9128.html,tt1704637,la-reina-del-sur,31586,TRUE
/series/ficheserie_gen_cserie=9184.html,tt1597396,les-parent,34850,FALSE
/series/ficheserie_gen_cserie=9190.html,tt1809792,le-sang-de-la-vigne,74917,FALSE
/series/ficheserie_gen_cserie=9194.html,tt1544603,arewethereyet,36473,FALSE
/series/ficheserie_gen_cserie=9218.html,tt1493923,him-and-her,33829,FALSE
/series/ficheserie_gen_cserie=9220.html,tt1625015,musee-eden,45429,FALSE
/series/ficheserie_gen_cserie=9223.html,tt1685471,this-is-england-86,33933,TRUE
/series/ficheserie_gen_cserie=9231.html,tt1728102,alcatraz,35339,FALSE
/series/ficheserie_gen_cserie=9232.html,tt1836195,the-river-2011,39336,FALSE
/series/ficheserie_gen_cserie=9245.html,tt3830558,versailles-2015,64353,FALSE
/series/ficheserie_gen_cserie=9247.html,tt1888075,death-in-paradise,41956,FALSE
/series/ficheserie_gen_cserie=9252.html,tt1928328,le-vol-des-cigognes,73047,FALSE
/series/ficheserie_gen_cserie=9253.html,tt2208885,kaboul-kitchen,43257,TRUE
/series/ficheserie_gen_cserie=9257.html,tt1723816,girls,42282,FALSE
/series/ficheserie_gen_cserie=9263.html,tt1663676,awkward,39859,TRUE
/series/ficheserie_gen_cserie=9264.html,tt1835129,death-valley,40245,FALSE
/series/ficheserie_gen_cserie=9280.html,tt1606375,downton-abbey,33907,FALSE
/series/ficheserie_gen_cserie=9285.html,tt1796960,homeland,1407,FALSE
/series/ficheserie_gen_cserie=9290.html,tt1839578,person-of-interest,1411,FALSE
/series/ficheserie_gen_cserie=9292.html,tt1826805,pan-am,39259,FALSE
/series/ficheserie_gen_cserie=9296.html,tt1839481,free-agents-us,39292,FALSE
/series/ficheserie_gen_cserie=9308.html,tt1788634,the-boat,42035,FALSE
/series/ficheserie_gen_cserie=9321.html,tt2006848,bunheads,42329,FALSE
/series/ficheserie_gen_cserie=9323.html,tt1758772,switched-at-birth,37632,TRUE
/series/ficheserie_gen_cserie=9324.html,tt1798274,the-lying-game,38207,FALSE
/series/ficheserie_gen_cserie=9343.html,tt3231022,survivors-remorse,61469,TRUE
/series/ficheserie_gen_cserie=9355.html,tt1131746,big-time-rush,31356,FALSE
/series/ficheserie_gen_cserie=9370.html,tt1786704,state-of-georgia,37620,FALSE
