URL,IMDB_ID,BETASERIES_ID,THEMOVIEDB_ID,METACRITIC_ID,ROTTEN_TOMATOES_ID,IS_ACTIVE
/film/fichefilm_gen_cfilm=4704.html,tt0052987,79612-lampa,104141,null,null,FALSE
/film/fichefilm_gen_cfilm=4705.html,tt0276847,60138-ce-qui-me-meut,269759,null,null,FALSE
/film/fichefilm_gen_cfilm=4707.html,tt0211401,21762-haut-les-coeurs,79268,null,battle-cries,FALSE
/film/fichefilm_gen_cfilm=4708.html,tt0069460,6803-le-viager,62363,null,null,FALSE
/film/fichefilm_gen_cfilm=4709.html,tt0052954,23550-kaagaz-ke-phool,53767,null,kaagaz_ke_phool,FALSE
/film/fichefilm_gen_cfilm=4711.html,tt0056923,5180-charade,4808,null,1003883-charade,FALSE
/film/fichefilm_gen_cfilm=4712.html,tt0086355,21187-star-80,30707,null,star_80,FALSE
/film/fichefilm_gen_cfilm=4720.html,tt0178705,80114-lily-aime-moi,84388,null,lily_aime_moi_2011,FALSE
/film/fichefilm_gen_cfilm=4723.html,tt0075076,3379-le-plein-de-super,76410,null,le-plein-de-super-fill-er-up-with-super,FALSE
/film/fichefilm_gen_cfilm=4726.html,tt0086486,78579-la-tumba-de-los-muertos-vivientes,36835,null,oasis_of_the_zombies,FALSE
/film/fichefilm_gen_cfilm=4727.html,tt0055069,8608-the-ladies-man,28333,null,null,FALSE
/film/fichefilm_gen_cfilm=4728.html,tt0050585,9333-kana,29933,null,kanal_1957,FALSE
/film/fichefilm_gen_cfilm=4730.html,tt0077492,29962-magyar-rapszodia,48268,null,hungarian_rhapsody,FALSE
/film/fichefilm_gen_cfilm=4731.html,tt0030241,2399-holiday,16274,null,holiday,FALSE
/film/fichefilm_gen_cfilm=4735.html,tt0098520,7292-trop-belle-pour-toi,48524,null,too_beautiful_for_you,FALSE
/film/fichefilm_gen_cfilm=4736.html,tt0245974,66040-litalien-des-roses,497251,null,771218844,FALSE
/film/fichefilm_gen_cfilm=4738.html,tt0118954,5474-deconstructing-harry,2639,deconstructing-harry,deconstructing_harry,FALSE
/film/fichefilm_gen_cfilm=4740.html,tt0068655,5552-le-grand-blond-avec-une-chaussure-noire,12089,null,tall_blond_man_with_one_black_shoe,FALSE
/film/fichefilm_gen_cfilm=4742.html,tt0040737,22185-riso-amaro,31058,null,riso-amaro-bitter-rice,FALSE
/film/fichefilm_gen_cfilm=4744.html,tt0095454,98480-the-kiss,57744,null,the_kiss_1988,FALSE
/film/fichefilm_gen_cfilm=4745.html,tt0094924,39840-evil-angels,35119,null,cry_in_the_dark,FALSE
/film/fichefilm_gen_cfilm=4746.html,tt0097635,25175-jesus-de-montreal,4486,null,jesus_of_montreal,FALSE
/film/fichefilm_gen_cfilm=4747.html,tt0096160,51161-splendor,58526,null,splendor_2011,FALSE
/film/fichefilm_gen_cfilm=4748.html,tt0098197,69934-reunion,73931,null,1031829-reunion,FALSE
/film/fichefilm_gen_cfilm=4749.html,tt0056172,7528-lawrence-of-arabia,947,lawrence-of-arabia,lawrence_of_arabia,FALSE
/film/fichefilm_gen_cfilm=4750.html,tt0053230,31008-rue-des-prairies,74708,null,771352758,FALSE
/film/fichefilm_gen_cfilm=4752.html,tt0057619,31353-un-roi-sans-divertissement,123330,null,null,FALSE
/film/fichefilm_gen_cfilm=4754.html,tt0059113,4337-doctor-zhivago,907,doctor-zhivago,1006037-doctor_zhivago,FALSE
/film/fichefilm_gen_cfilm=4755.html,tt0097904,12807-monsieur-hire,38695,null,monsieur_hire,FALSE
/film/fichefilm_gen_cfilm=4760.html,tt0267024,11389-thru-the-moebius-strip,14152,thru-the-moebius-strip,thru-the-moebius-strip,FALSE
/film/fichefilm_gen_cfilm=4771.html,tt0079123,67933-the-europeans,42175,null,the_europeans,FALSE
/film/fichefilm_gen_cfilm=4772.html,tt0100174,13198-mona-et-moi,154870,null,null,FALSE
/film/fichefilm_gen_cfilm=4774.html,tt0048550,60147-le-rendez-vous-des-quais,257317,null,le_rendez_vous_des_quais,FALSE
/film/fichefilm_gen_cfilm=4776.html,tt0065695,2494-lenfance-nue,31345,null,326394665,FALSE
/film/fichefilm_gen_cfilm=4779.html,tt0095842,84320-peaux-de-vaches,267100,null,peaux_de_vaches_2011,FALSE
/film/fichefilm_gen_cfilm=4782.html,tt0098325,14380-sidewalk-stories,73823,null,sidewalk_stories,FALSE
/film/fichefilm_gen_cfilm=4783.html,tt0095244,120073-zerograd,74711,null,gorod_zero,FALSE
/film/fichefilm_gen_cfilm=4786.html,tt0052838,45254-gdy-spadaja-anioy,150630,null,770783961,FALSE
/film/fichefilm_gen_cfilm=4788.html,tt0056119,11107-la-jetee,662,null,la_jetee,FALSE
/film/fichefilm_gen_cfilm=4790.html,tt0063026,62245-goto-lile-damour,105843,null,goto_lile_damour,FALSE
/film/fichefilm_gen_cfilm=4792.html,tt0042046,22362-the-window,32684,null,1035331-window,FALSE
/film/fichefilm_gen_cfilm=4793.html,tt0041378,10034-follow-me-quietly,31167,null,null,FALSE
/film/fichefilm_gen_cfilm=4803.html,tt0022268,25421-platinum-blonde,26884,null,1038237-platinum_blonde,FALSE
/film/fichefilm_gen_cfilm=4805.html,tt0107822,2958-the-piano,713,daisies,daisies,FALSE
/film/fichefilm_gen_cfilm=4809.html,tt0078269,58106-the-silent-partner,25338,null,1018994-silent_partner,FALSE
/film/fichefilm_gen_cfilm=4810.html,tt0025556,63892-napoleon-bonaparte,530986,null,null,FALSE
/film/fichefilm_gen_cfilm=4813.html,tt0052737,86668-le-dialogue-des-carmelites,104923,null,dialogue_with_the_carmelites,FALSE
/film/fichefilm_gen_cfilm=4820.html,tt0056388,27616-les-quatre-verites,139609,null,null,FALSE
/film/fichefilm_gen_cfilm=4822.html,tt0074455,22052-eaten-alive,30062,null,1006438-eaten_alive,FALSE
/film/fichefilm_gen_cfilm=4823.html,tt0096994,14624-bunker-palace-hotel,37839,null,bunker-palace-hotel,FALSE
/film/fichefilm_gen_cfilm=4829.html,tt0080855,3168-heavens-gate,10935,null,heavens_gate,FALSE
/film/fichefilm_gen_cfilm=4830.html,tt0098088,74155-le-peuple-singe,196904,null,770897807,FALSE
/film/fichefilm_gen_cfilm=4831.html,tt0094706,32507-bal-poussiere,201368,null,771042252,FALSE
/film/fichefilm_gen_cfilm=4832.html,tt0097278,31274-lenfant-de-lhiver,120648,null,771210840,FALSE
/film/fichefilm_gen_cfilm=4833.html,tt0098442,31811-tap,16560,null,tap,FALSE
/film/fichefilm_gen_cfilm=4834.html,tt0097216,8183-do-the-right-thing,925,do-the-right-thing,do_the_right_thing,FALSE
/film/fichefilm_gen_cfilm=4836.html,tt0095489,3217-the-land-before-time,12144,the-land-before-time,land_before_time,FALSE
/film/fichefilm_gen_cfilm=4838.html,tt0098260,32272-scandal,32261,null,scandal_1989,FALSE
/film/fichefilm_gen_cfilm=4840.html,tt0053131,7784-the-nuns-story,27029,the-nuns-story,the_nuns_story,FALSE
/film/fichefilm_gen_cfilm=4841.html,tt0062755,14867-the-boston-strangler,26690,null,1002939-boston_strangler,FALSE
/film/fichefilm_gen_cfilm=4842.html,tt0031742,39721-of-mice-and-men,51802,null,1083121-of_mice_and_men,FALSE
/film/fichefilm_gen_cfilm=4846.html,tt0012175,99532-fievre,174171,null,fievre_1921,FALSE
/film/fichefilm_gen_cfilm=4847.html,tt0013122,50708-la-femme-de-nulle-part,113918,null,la_femme_de_nulle_part_2014,FALSE
/film/fichefilm_gen_cfilm=4851.html,tt0153414,33341-un-sac-de-billes,108703,null,null,FALSE
/film/fichefilm_gen_cfilm=4852.html,tt0061605,1458-le-depart,137726,null,770814150,FALSE
/film/fichefilm_gen_cfilm=4854.html,tt0117731,5154-star-trek-first-contact,199,null,star_trek_first_contact,FALSE
/film/fichefilm_gen_cfilm=4855.html,tt0075040,80035-pasqualino-settebellezze,37550,null,seven_beauties,FALSE
/film/fichefilm_gen_cfilm=4856.html,tt0067647,32845-i-racconti-di-canterbury,5691,null,the_canterbury_tales,FALSE
/film/fichefilm_gen_cfilm=4857.html,tt0071502,3389-il-fiore-delle-mille-e-una-notte,47406,null,arabian_nights_1974,FALSE
/film/fichefilm_gen_cfilm=4863.html,tt0057960,59028-comizi-damore,42733,null,17769,FALSE
/film/fichefilm_gen_cfilm=4876.html,tt0061613,30154-edipo-re,42691,null,1006476-oedipus_rex,FALSE
/film/fichefilm_gen_cfilm=4877.html,tt0061132,75114-uccellacci-e-uccellini,33954,null,the_hawks_and_the_sparrows_1965,FALSE
/film/fichefilm_gen_cfilm=4882.html,tt0048947,20184-anastasia,38171,null,1031763-anastasia,FALSE
/film/fichefilm_gen_cfilm=4884.html,tt0051201,14947-witness-for-the-prosecution,37257,null,witness_for_the_prosecution,FALSE
/film/fichefilm_gen_cfilm=4885.html,tt0031455,28477-the-hunchback-of-notre-dame,31685,null,1010215-hunchback_of_notre_dame,FALSE
/film/fichefilm_gen_cfilm=4886.html,tt0061107,7435-torn-curtain,5780,torn-curtain,torn_curtain,FALSE
/film/fichefilm_gen_cfilm=4887.html,tt0056241,13663-the-miracle-worker,1162,null,1013973-miracle_worker,FALSE
/film/fichefilm_gen_cfilm=4890.html,tt0064160,34951-cherry-harry-raquel,5742,null,cherry_harry_and_raquel,FALSE
/film/fichefilm_gen_cfilm=4891.html,tt0047985,25444-the-desperate-hours,18612,null,1005724-desperate_hours,FALSE
/film/fichefilm_gen_cfilm=4892.html,tt0065724,1186-five-easy-pieces,26617,five-easy-pieces,five_easy_pieces,FALSE
/film/fichefilm_gen_cfilm=4893.html,tt0082111,23042-buddy-buddy,36133,null,buddy_buddy,FALSE
/film/fichefilm_gen_cfilm=4894.html,tt0059243,11964-the-great-race,11575,the-great-race,1008852-great_race,FALSE
/film/fichefilm_gen_cfilm=4896.html,tt0082471,20939-le-grand-pardon,40055,null,null,FALSE
/film/fichefilm_gen_cfilm=4897.html,tt0095031,16264-dirty-rotten-scoundrels,10141,dirty-rotten-scoundrels,dirty_rotten_scoundrels,FALSE
/film/fichefilm_gen_cfilm=4899.html,tt0039512,25992-les-jeux-sont-faits,189904,null,les_jeux_sont_faits_2012,FALSE
/film/fichefilm_gen_cfilm=4900.html,tt0155000,8690-les-patates,120034,null,null,FALSE
/film/fichefilm_gen_cfilm=4904.html,tt0058279,17268-kwaidan,30959,null,kwaidan,FALSE
/film/fichefilm_gen_cfilm=4906.html,tt0105690,7124-under-siege,8845,under-siege,under_siege,FALSE
/film/fichefilm_gen_cfilm=4907.html,tt0039694,6760-the-paradine-case,31667,null,paradine_case,FALSE
/film/fichefilm_gen_cfilm=4908.html,tt0104254,3006-ferngully-the-last-rainforest,13225,null,ferngully_the_last_rainforest,FALSE
/film/fichefilm_gen_cfilm=4909.html,tt0077539,12706-fedora,54000,null,1037238-fedora,FALSE
/film/fichefilm_gen_cfilm=4913.html,tt0076242,3387-le-juge-fayard-dit-le-sheriff,74822,null,770691576,FALSE
/film/fichefilm_gen_cfilm=4914.html,tt0078122,11600-preparez-vos-mouchoirs,4267,null,get_out_your_handkerchiefs,FALSE
/film/fichefilm_gen_cfilm=4915.html,tt0074888,19190-la-meilleure-facon-de-marcher,70460,null,best_way,FALSE
/film/fichefilm_gen_cfilm=4916.html,tt0054189,10546-plein-soleil,10363,null,purple_noon_1961,FALSE
/film/fichefilm_gen_cfilm=4919.html,tt0107816,67871-la-petite-apocalypse,263323,null,la_petite_apocalypse,FALSE
/film/fichefilm_gen_cfilm=4924.html,tt0062229,9203-le-samourai,5511,null,le_samourai,FALSE
/film/fichefilm_gen_cfilm=4925.html,tt0051114,10197-the-true-story-of-jesse-james,83354,null,null,FALSE
/film/fichefilm_gen_cfilm=4928.html,tt0081616,2224-la-terrazza,77334,null,la-terrazza,FALSE
/film/fichefilm_gen_cfilm=4930.html,tt0097733,3181-lethal-weapon-2,942,lethal-weapon-2,lethal_weapon_2,FALSE
/film/fichefilm_gen_cfilm=4936.html,tt0069235,3240-lo-scopone-scientifico,56341,null,lo-scopone-scientifico,FALSE
/film/fichefilm_gen_cfilm=4938.html,tt0048342,11242-the-man-from-laramie,18264,null,man_from_laramie,FALSE
/film/fichefilm_gen_cfilm=4939.html,tt0064816,2082-la-piscine,4946,null,the_swimming_pool,TRUE
/film/fichefilm_gen_cfilm=4941.html,tt0047677,5136-the-wild-one,28696,null,wild_one,FALSE
/film/fichefilm_gen_cfilm=4942.html,tt0046247,11970-the-robe,29912,null,robe,FALSE
/film/fichefilm_gen_cfilm=4943.html,tt0024736,113720-viktor-und-viktoria,169377,null,771224391,FALSE
/film/fichefilm_gen_cfilm=4944.html,tt0055798,20804-birdman-of-alcatraz,898,null,birdman_of_alcatraz,FALSE
/film/fichefilm_gen_cfilm=4945.html,tt0074706,22933-jackson-county-jail,21950,null,jackson_county_jail,FALSE
/film/fichefilm_gen_cfilm=4947.html,tt0097742,696-licence-to-kill,709,licence-to-kill,licence_to_kill,FALSE
/film/fichefilm_gen_cfilm=4948.html,tt0098000,28204-nocturne-indien,162821,null,nocturne-indien,FALSE
/film/fichefilm_gen_cfilm=4949.html,tt0098684,37444-yaaba,66182,null,yaaba,FALSE
/film/fichefilm_gen_cfilm=4951.html,tt0049097,25872-courte-tete,186885,null,null,FALSE
/film/fichefilm_gen_cfilm=4952.html,tt0073875,33662-les-veces-etaient-fermes-de-linterieur,67754,null,770801696,FALSE
/film/fichefilm_gen_cfilm=4954.html,tt0056732,22648-el-angel-exterminador,29264,null,the_exterminating_angel,FALSE
/film/fichefilm_gen_cfilm=4956.html,tt0041786,2436-the-reckless-moment,28007,null,reckless_moment,FALSE
/film/fichefilm_gen_cfilm=4961.html,tt0094675,25805-ariel,2,null,770672181,FALSE
/film/fichefilm_gen_cfilm=4963.html,tt0048424,229-the-night-of-the-hunter,3112,null,night_of_the_hunter,FALSE
/film/fichefilm_gen_cfilm=4964.html,tt0097940,3228-mystery-train,11305,mystery-train,1028711-mystery_train,FALSE
/film/fichefilm_gen_cfilm=4965.html,tt0097351,3220-field-of-dreams,2323,field-of-dreams,field_of_dreams,FALSE
/film/fichefilm_gen_cfilm=4966.html,tt0096895,3098-batman,268,batman,1001781-batman,FALSE
/film/fichefilm_gen_cfilm=4967.html,tt0097353,48291-la-fille-de-15-ans,102783,null,null,FALSE
/film/fichefilm_gen_cfilm=4969.html,tt0186981,53248-dede,441250,null,null,FALSE
/film/fichefilm_gen_cfilm=4970.html,tt0045935,5790-gate-of-hell,43349,null,gate_of_hell,FALSE
/film/fichefilm_gen_cfilm=4971.html,tt0076245,21893-julia,42222,null,julia1977,FALSE
/film/fichefilm_gen_cfilm=4979.html,tt0027758,57632-lhomme-du-jour,284371,null,null,FALSE
/film/fichefilm_gen_cfilm=4982.html,tt0105130,3047-peters-friends,11790,null,peters_friends,FALSE
/film/fichefilm_gen_cfilm=4983.html,tt0120521,26974-the-winter-guest,25994,null,the_winter_guest,FALSE
/film/fichefilm_gen_cfilm=4985.html,tt0073008,33191-the-fortune,70259,null,fortune,FALSE
/film/fichefilm_gen_cfilm=4987.html,tt0120201,4451-starship-troopers,563,starship-troopers,starship_troopers,FALSE
/film/fichefilm_gen_cfilm=4989.html,tt0095765,3093-nuovo-cinema-paradiso,11216,cinema-paradiso,cinema_paradiso,FALSE
/film/fichefilm_gen_cfilm=4990.html,tt0097235,5773-the-dream-team,14550,null,1006287-dream_team,FALSE
/film/fichefilm_gen_cfilm=4991.html,tt0097555,29177-i-want-to-go-home,48200,null,i_want_to_go_home,FALSE
/film/fichefilm_gen_cfilm=4992.html,tt0096754,3085-the-abyss,2756,the-abyss,abyss,FALSE
/film/fichefilm_gen_cfilm=4997.html,tt0028847,27480-faisons-un-reve,76694,null,faisons_un_reve_1936,TRUE
/film/fichefilm_gen_cfilm=5000.html,tt0016641,69316-ben-hur-a-tale-of-the-christ,31510,null,ben_hur_a_tale_of_the_christ_1925,FALSE
/film/fichefilm_gen_cfilm=5002.html,tt0040137,23290-le-mura-di-malapaga,65718,null,the_walls_of_malapaga,FALSE
/film/fichefilm_gen_cfilm=5010.html,tt0098253,3065-santa-sangre,19236,null,santa_sangre,FALSE
/film/fichefilm_gen_cfilm=5011.html,tt0093677,25486-opera,20115,null,opera,FALSE
/film/fichefilm_gen_cfilm=5012.html,tt0098724,7343-sex-lies-and-videotape,1412,sex-lies-and-videotape,sex_lies_and_videotape,FALSE
/film/fichefilm_gen_cfilm=5013.html,tt0096878,73428-les-baisers-de-secours,65885,null,null,FALSE
/film/fichefilm_gen_cfilm=5014.html,tt0096842,6394-asterix-et-le-coup-du-menhir,11625,null,asterix_et_le_coup_du_menhir,FALSE
/film/fichefilm_gen_cfilm=5021.html,tt0097289,13348-erik-the-viking,11828,null,erik_the_viking_1989,FALSE
/film/fichefilm_gen_cfilm=5022.html,tt0095467,3218-krotki-film-o-mioci,31056,null,short_film_about_love,FALSE
/film/fichefilm_gen_cfilm=5023.html,tt0097694,3170-black-rain,185987,null,22294,FALSE
/film/fichefilm_gen_cfilm=5029.html,tt0054208,10558-la-princesse-de-cleves,104305,null,771219378,FALSE
/film/fichefilm_gen_cfilm=5030.html,tt0042650,69460-kon-tiki,20088,null,20775,FALSE
/film/fichefilm_gen_cfilm=5032.html,tt0097576,189-indiana-jones-and-the-last-crusade,89,indiana-jones-and-the-last-crusade,indiana_jones_and_the_last_crusade,FALSE
/film/fichefilm_gen_cfilm=5035.html,tt0093342,22571-where-is-my-friends-house,49964,null,khane_ye_doust_kodjast_1987,FALSE
/film/fichefilm_gen_cfilm=5038.html,tt0155388,35190-the-winslow-boy,28519,the-winslow-boy,1087341-winslow_boy,FALSE
/film/fichefilm_gen_cfilm=5040.html,tt0046672,8131-20000-leagues-under-the-sea,173,20000-leagues-under-the-sea,1000079-20000_leagues_under_the_sea,FALSE
/film/fichefilm_gen_cfilm=5052.html,tt0063415,1953-the-party,10794,null,1015967-party,FALSE
/film/fichefilm_gen_cfilm=5056.html,tt0068991,2184-nathalie-granger,4747,null,770767459,FALSE
/film/fichefilm_gen_cfilm=5061.html,tt0064272,56982-detruire-dit-elle,65722,null,destroy_she_said,FALSE
/film/fichefilm_gen_cfilm=5071.html,tt0048261,2837-kiss-me-deadly,18030,null,kiss_me_deadly,FALSE
/film/fichefilm_gen_cfilm=5080.html,tt0192718,3386-un-homme-qui-dort,104086,null,a_man_in_a_dream,FALSE
/film/fichefilm_gen_cfilm=5087.html,tt0012364,24445-korkarlen,58129,null,the_phantom_carriage,FALSE
/film/fichefilm_gen_cfilm=5088.html,tt0052738,11186-the-diary-of-anne-frank,2576,null,diary_of_anne_frank,FALSE
/film/fichefilm_gen_cfilm=5091.html,tt0015532,5744-die-abenteuer-des-prinzen-achmed,19354,null,1053321-adventures_of_prince_achmed,FALSE
/film/fichefilm_gen_cfilm=5092.html,tt0097714,28282-last-exit-to-brooklyn,12774,null,last_exit_to_brooklyn,FALSE
/film/fichefilm_gen_cfilm=5093.html,tt0097108,3083-the-cook-the-thief-his-wife-her-lover,7452,null,cook_the_thief_his_wife_and_her_lover,FALSE
/film/fichefilm_gen_cfilm=5095.html,tt0055082,35367-leon-morin-pretre,63892,null,leon_morin_priest,FALSE
/film/fichefilm_gen_cfilm=5097.html,tt0017736,27281-casanova,66449,null,null,FALSE
/film/fichefilm_gen_cfilm=5118.html,tt0097995,7116-noce-blanche,37533,null,noce-blanche,FALSE
/film/fichefilm_gen_cfilm=5119.html,tt0097243,3164-a-dry-white-season,32075,a-dry-white-season,dry_white_season,FALSE
/film/fichefilm_gen_cfilm=5120.html,tt0045152,360-singin-in-the-rain,872,singin-in-the-rain,singin_in_the_rain,TRUE
/film/fichefilm_gen_cfilm=5129.html,tt0064609,84022-lucia,88591,null,lucia,FALSE
/film/fichefilm_gen_cfilm=5130.html,tt0163716,24313-litan,66448,null,litan,FALSE
/film/fichefilm_gen_cfilm=5131.html,tt0063291,22638-memorias-del-subdesarrollo,47576,null,memories_of_underdevelopment,FALSE
/film/fichefilm_gen_cfilm=5140.html,tt0056217,7946-the-man-who-shot-liberty-valance,11697,the-man-who-shot-liberty-valance,man_who_shot_liberty_valance,FALSE
/film/fichefilm_gen_cfilm=5141.html,tt0055558,11362-two-rode-together,32634,null,two_rode_together,FALSE
/film/fichefilm_gen_cfilm=5142.html,tt0098552,24368-un-monde-sans-pitie,43281,null,null,FALSE
/film/fichefilm_gen_cfilm=5143.html,tt0120151,30774-a-smile-like-yours,33657,null,a_smile_like_yours,FALSE
/film/fichefilm_gen_cfilm=5144.html,tt0046876,6506-creature-from-the-black-lagoon,10973,creature-from-the-black-lagoon,1004906-creature_from_the_black_lagoon,FALSE
/film/fichefilm_gen_cfilm=5149.html,tt0104437,6264-honey-i-blew-up-the-kid,11158,null,honey_i_blew_up_the_kid,FALSE
/film/fichefilm_gen_cfilm=5151.html,tt0062407,1310-two-for-the-road,5767,null,two_for_the_road,FALSE
/film/fichefilm_gen_cfilm=5153.html,tt0108290,23922-tango,66447,null,tango_1993,FALSE
/film/fichefilm_gen_cfilm=5154.html,tt0104412,5339-hero,10699,null,1040893-hero,FALSE
/film/fichefilm_gen_cfilm=5155.html,tt0057078,18819-la-frusta-e-il-corpo,27636,null,whip_and_the_body,FALSE
/film/fichefilm_gen_cfilm=5160.html,tt0060410,4969-film,45592,null,film,FALSE
/film/fichefilm_gen_cfilm=5162.html,tt0066904,29013-le-chagrin-et-la-pitie,42611,null,the_sorrow_and_the_pity_1970,FALSE
/film/fichefilm_gen_cfilm=5168.html,tt0049730,11998-the-searchers,3114,the-searchers,searchers,FALSE
/film/fichefilm_gen_cfilm=5170.html,tt0056218,23279-the-manchurian-candidate,982,the-manchurian-candidate-1962,1013227-manchurian_candidate,FALSE
/film/fichefilm_gen_cfilm=5174.html,tt0098175,24474-recordacoes-da-casa-amarela,73930,null,770795697,FALSE
/film/fichefilm_gen_cfilm=5177.html,tt0035169,7099-the-palm-beach-story,32255,null,palm_beach_story,FALSE
/film/fichefilm_gen_cfilm=5178.html,tt0095776,3736-oliver-company,12233,oliver-company,oliver_and_company,FALSE
/film/fichefilm_gen_cfilm=5179.html,tt0098055,27197-palombella-rossa,56521,null,null,FALSE
/film/fichefilm_gen_cfilm=5180.html,tt0052902,23699-the-horse-soldiers,17664,null,horse_soldiers,FALSE
/film/fichefilm_gen_cfilm=5185.html,tt0191091,25713-docs-kingdom,252474,null,null,FALSE
/film/fichefilm_gen_cfilm=5189.html,tt0094982,32541-dekalog-jeden,118662,null,null,FALSE
/film/fichefilm_gen_cfilm=5192.html,tt0094985,32543-dekalog-trzy,118663,null,null,FALSE
/film/fichefilm_gen_cfilm=5195.html,tt0074220,79870-blizna,49134,null,770673792,FALSE
/film/fichefilm_gen_cfilm=5196.html,tt0094987,32540-dekalog-pi,118665,null,null,FALSE
/film/fichefilm_gen_cfilm=5197.html,tt0197719,87204-mediterranee,85834,null,mediterranee,FALSE
/film/fichefilm_gen_cfilm=5199.html,tt0098227,33441-route-oneusa,110751,null,null,FALSE
/film/fichefilm_gen_cfilm=5204.html,tt0109601,53984-les-derniers-jours-demmanuel-kant,66442,null,null,FALSE
/film/fichefilm_gen_cfilm=5209.html,tt0098575,7280-valmont,37606,valmont,valmont,FALSE
/film/fichefilm_gen_cfilm=5210.html,tt0094365,42448-zb-otto-spalt,175778,null,771306592,FALSE
/film/fichefilm_gen_cfilm=5213.html,tt0046429,17944-therese-raquin,67736,null,therese_raquin_1953,FALSE
/film/fichefilm_gen_cfilm=5214.html,tt0042895,23876-rio-grande,11617,null,rio_grande,FALSE
/film/fichefilm_gen_cfilm=5220.html,tt0057643,8786-el-verdugo,4498,null,the_executioner_1963,FALSE
/film/fichefilm_gen_cfilm=5222.html,tt0094989,32544-dekalog-siedem,118668,null,null,FALSE
/film/fichefilm_gen_cfilm=5225.html,tt0094991,32542-dekalog-dziewi,118669,null,null,FALSE
/film/fichefilm_gen_cfilm=5238.html,tt0038762,14918-my-darling-clementine,3088,null,my_darling_clementine,FALSE
/film/fichefilm_gen_cfilm=5241.html,tt0108500,3058-les-visiteurs,11687,null,1073317-visitors,FALSE
/film/fichefilm_gen_cfilm=5242.html,tt0031060,8715-at-the-circus,22553,null,at_the_circus,FALSE
/film/fichefilm_gen_cfilm=5247.html,tt0096874,4-back-to-the-future-part-ii,165,back-to-the-future-part-ii,back_to_the_future_2,FALSE
/film/fichefilm_gen_cfilm=5249.html,tt0053711,87924-chien-de-pique,533433,null,null,FALSE
/film/fichefilm_gen_cfilm=5252.html,tt0063823,8487-yellow-submarine,12105,null,beatles_the_yellow_submarine,FALSE
/film/fichefilm_gen_cfilm=5256.html,tt0047437,4327-sabrina,6620,sabrina,1018047-sabrina,FALSE
/film/fichefilm_gen_cfilm=5258.html,tt0141666,69656-normandie-niemen,278284,null,normandie_niemen_2013,FALSE
/film/fichefilm_gen_cfilm=5262.html,tt0073800,87626-the-travelling-players,689,null,623772609,FALSE
/film/fichefilm_gen_cfilm=5266.html,tt0098273,7727-sea-of-love,12150,sea-of-love,sea_of_love,FALSE
/film/fichefilm_gen_cfilm=5267.html,tt0098725,63268-sweetie,65015,null,sweetie,FALSE
/film/fichefilm_gen_cfilm=5271.html,tt0054847,7464-el-cid,16638,null,el_cid,FALSE
/film/fichefilm_gen_cfilm=5272.html,tt0067023,3273-duel,839,duel,1006345-duel,FALSE
/film/fichefilm_gen_cfilm=5273.html,tt0097027,3216-casualties-of-war,10142,null,casualties_of_war,FALSE
/film/fichefilm_gen_cfilm=5275.html,tt0042625,21273-justice-est-faite,67731,null,null,FALSE
/film/fichefilm_gen_cfilm=5279.html,tt0063737,35335-un-soir-un-train,65458,null,one_night_a_train,FALSE
/film/fichefilm_gen_cfilm=5280.html,tt0097165,280-dead-poets-society,207,dead-poets-society,dead_poets_society,FALSE
/film/fichefilm_gen_cfilm=5281.html,tt0097297,40080-et-la-lumiere-fut,203986,null,null,FALSE
/film/fichefilm_gen_cfilm=5284.html,tt0107756,8910-orlando,9300,orlando,orlando,FALSE
/film/fichefilm_gen_cfilm=5289.html,tt0066101,26882-mourir-daimer,78372,null,to_die_of_love,FALSE
/film/fichefilm_gen_cfilm=5290.html,tt0119219,73096-goodbye-lover,49981,null,goodbye_lover,FALSE
/film/fichefilm_gen_cfilm=5291.html,tt0184748,77606-le-secret-des-selenites,190531,null,null,FALSE
/film/fichefilm_gen_cfilm=5293.html,tt0025397,51367-liliom,63702,null,liliom,FALSE
/film/fichefilm_gen_cfilm=5305.html,tt0051552,48093-dorp-aan-de-rivier,85752,null,770766558,FALSE
/film/fichefilm_gen_cfilm=5306.html,tt0057323,12831-i-mostri,45005,null,i_mostri,FALSE
/film/fichefilm_gen_cfilm=5309.html,tt0061376,9348-les-aventuriers,11396,null,the_last_adventure,FALSE
/film/fichefilm_gen_cfilm=5311.html,tt0103873,2950-braindead,763,dead-alive,dead_alive,FALSE
/film/fichefilm_gen_cfilm=5313.html,tt0083102,72933-sogni-doro,57967,null,770818802,FALSE
/film/fichefilm_gen_cfilm=5315.html,tt0098084,4562-pet-sematary,8913,pet-sematary,pet_sematary,FALSE
/film/fichefilm_gen_cfilm=5351.html,tt0097647,9599-the-karate-kid-part-iii,10495,null,the_karate_kid_part_iii,FALSE
/film/fichefilm_gen_cfilm=5354.html,tt0058863,8660-la-317eme-section,31344,null,317e-section-la,FALSE
/film/fichefilm_gen_cfilm=5355.html,tt0097884,23884-milou-en-mai,1785,null,may_fools,FALSE
/film/fichefilm_gen_cfilm=5356.html,tt0097810,39971-the-mahabharata,150523,null,18437,FALSE
/film/fichefilm_gen_cfilm=5358.html,tt0043132,791-where-the-sidewalk-ends,17221,null,where_the_sidewalk_ends,FALSE
/film/fichefilm_gen_cfilm=5359.html,tt0039294,82061-daisy-kenyon,20301,null,daisy_kenyon,FALSE
